0, 491.935120, 420.543396, 694.768799, 621.683655, 0.344606, 33   
1, 853.965454, 128.102844, 1048.085571, 324.569275, 0.317232, 33
2, 1208.571289, 113.737404, 1407.761108, 312.686188, 0.380293, 32
